P,21,113-21P2S1,0.0735,0.0262,0.0438,0.028,0.0311,0,0.0157,0.0201,0.0396,0.062,0.104,0.0914,0.0924,0.0655,0,0,0,0,0,0,0,0,,0.6933,0.106014712,0.037790278,0.063176114,0.040386557,0.044857926,0,0.022645319,0.028991778,0.057118131,0.089427376,0.150007212,0.131833261,0.133275638,0.094475696,0,0,0,0,0,0,0,0,,,,,218-05P4S1,18.59,0.3723
P,21,114-21P2S2,0.1224,0.0221,0.0684,0.0391,0.0141,0,0,0,0,0,0,0.0123,0,0.0688,0,0.0558,0,0.0907,0.1285,0,0,0,,0.6222,0.196721311,0.035519126,0.109932498,0.06284153,0.022661524,0,0,0,0,0,0,0.019768563,0,0.110575378,0,0.089681774,0,0.145773063,0.206525233,0,0,0,,,,,247-05P4S1,18.78,0.3326
P,21,115-21P2S4,0.0871,0.0187,0.0122,0.0054,0,0,0,0.0178,0.0462,0.0598,0.0573,0.1214,0,0,0.0822,0.0684,0,0,0,0,0,0,,0.5765,0.151084128,0.032437121,0.021162186,0.009366869,0,0,0,0.030875976,0.080138768,0.103729402,0.099392888,0.210581093,0,0,0.142584562,0.118647008,0,0,0,0,0,0,,,,,209-19N5S2,17.05,0.0553
P,21,116-21P4S2,0.055,0.0137,0.0315,0.0489,0.025,0,0.0327,0,0.0327,0.0443,0.0591,0.0706,0.0724,0.0574,0.1359,0,0,0,0,0,0,0,,0.6792,0.080977621,0.020170789,0.046378092,0.071996466,0.036808009,0,0.048144876,0,0.048144876,0.065223793,0.087014134,0.103945819,0.106595995,0.08451119,0.200088339,0,0,0,0,0,0,0,,,,,210-19N2S1,18.73,0.3334
P,21,117-21P4S3,0.1289,0,0.0088,0,0,0.0482,0.0952,0,0,0.0401,0,0.0708,0,0.0859,0.1373,0,0,0,0,0,0,0,,0.6152,0.209525358,0,0.014304291,0,0,0.078348505,0.154746424,0,0,0.065182055,0,0.115084525,0,0.139629389,0.223179454,0,0,0,0,0,0,0,,,,,211-19N1S2,16.33,0.0468
P,21,118-21P4S5,0.0649,0.0223,0.0273,0.051,0,0,0.0705,0,0,0.042,0,0.0617,0,0.0853,0,0.0737,0.0877,0.1219,0,0,0,0,,0.7083,0.091627841,0.031483835,0.03854299,0.072003388,0,0,0.099534096,0,0,0.059296908,0,0.087109982,0,0.120429197,0,0.104051955,0.123817591,0.172102217,0,0,0,0,,,,,225-19N5S1,18.56,0.1954
P,21,119-21P5S1,0.1875,0.1797,0,0.0273,0.025,0,0.162,0.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7738,0.242310675,0.232230551,0,0.035280434,0.03230809,0,0.209356423,0.248513828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,226-19N3S2,18.8,0.0523
P,21,120-21P5S3,0.1594,0.138,0,0.0892,0.0731,0,0,0.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7302,0.218296357,0.188989318,0,0.122158313,0.100109559,0,0,0.370446453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,227-19N3S5,19.04,0.0136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238-19N1S5,19.26,0.3418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245-19N3S4,19.3,0.0332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246-19N1S2,19.13,0.2815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202-19N1S4,17.52,0.5254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242-19N1S4,17.82,0.1279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251-19N2S5,17.76,0.0206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227-19N3S5,18.97,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225-19N5S1,17.57,0.1923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205-19P2S4,17.05,0.1227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206-19P5S3,17.24,0.008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207-19P5S1,17.62,0.0763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213-19P4S5,18.19,0.0916
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214-19P2S2,15.77,0.0922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222-19P5S5,19.1,0.2271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229-19P4S3,19.12,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237-19P5S5,19.26,0.6854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244-19P5S3,19.13,0.0886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248-19P4S5,18.35,0.3819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257-19P2S1,17.77,0.2122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205-19P2S4,18.38,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256-19P2S4,18.5,0.143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207-19P5S1,19,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255-19P5S1,18.94,0.1717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222-19P5S5,18.94,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237-19P5S5,18.88,0.2219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214-19P2S2,17.02,0.1341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104-21N2S1,15.35,0.0566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105-21N2S3,17.03,0.2519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106-21N2S5,17.42,0.2595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107-21N3S2,18.3,0.0133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108-21N3S3,17.94,0.0381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112-21N5S5,15.24,0.0563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109-21N3S4,18.29,0.0327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112-21N5S5,17.45,0.0202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114-21P2S2,17.11,0.1035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121-21P3S3,16.76,0.1228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117-21P4S3,17.47,0.0459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118-21P4S5,17.64,0.0102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113-21P2S1,15.95,0.0512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-21P2S4,16.23,0.0614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116-21P4S2,16.88,0.0502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118-21P4S5,16.77,0.0365
