Gel.dat,Gel,lim,cID,Sample,lane,Band,MW,Band Int.,Rel. Int.
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P5,19P5S5,8: 37-19P5S5,10,40290,49.65,0.0368
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P5,19P5S5,8: 37-19P5S5,11,38380,21.91,0.0148
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P5,19P5S5,8: 37-19P5S5,12,36320,59.26,0.0432
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P5,19P5S5,8: 37-19P5S5,13,33970,161.79,0.1541
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P5,19P5S5,8: 37-19P5S5,14,29990,300.4,0.2404
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,1,71390,121.33,0.0374
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,2,68160,271.26,0.0734
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,3,61030,225.19,0.0647
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,4,41820,136.66,0.0457
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,5,41600,81.25,0.0237
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,6,39440,666.47,0.3313
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,7,36170,157.84,0.0452
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,8,33830,201.53,0.0849
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,9,29500,707.68,0.275
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,10,27430,164.55,0.0153
2016-4-25_1_20160420-gel3_Data,20160420-gel3,P,P2,01P2S2,9: 49-01P2S2,11,19730,24.07,0.0035
,,N,N3,01N3S2,3: 58-01N3S2,1,67280,129.44,0.0202
,,N,N3,01N3S2,3: 58-01N3S2,2,46465.1,360.95,0.0345
,,N,N3,01N3S2,3: 58-01N3S2,3,41980.8,871.98,0.0616
,,N,N3,01N3S2,3: 58-01N3S2,4,41673.1,591.96,0.0371
,,N,N3,01N3S2,3: 58-01N3S2,5,37333.3,308.28,0.0286
,,N,N3,01N3S2,3: 58-01N3S2,6,32879.3,296.16,0.0144
,,N,N3,01N3S2,3: 58-01N3S2,7,28446,1828.24,0.1474
,,N,N3,01N3S2,3: 58-01N3S2,8,27179.9,1915.21,0.1321
,,N,N3,01N3S2,3: 58-01N3S2,9,24251.8,340.47,0.0334
,,N,N3,01N3S2,3: 58-01N3S2,10,21798.6,522.36,0.0566
,,N,N3,01N3S2,3: 58-01N3S2,11,17525.2,3231.65,0.2522
,,N,N3,01N3S2,3: 58-01N3S2,12,16021.6,2159.81,0.1819
,,N,N3,01N3S4,5: 39-01N3S4,1,43116.3,106.36,0.0384
,,N,N3,01N3S4,5: 39-01N3S4,2,41769.2,102.2,0.0413
,,N,N3,01N3S4,5: 39-01N3S4,3,40350.6,34.48,0.0102
,,N,N3,01N3S4,5: 39-01N3S4,4,28841.7,296.17,0.1332
,,N,N3,01N3S4,5: 39-01N3S4,5,18158.3,1689.38,0.777
,,P,P2,01P2S1,7: 40-01P2S1,1,47860.5,98.97,0.0142
,,P,P2,01P2S1,7: 40-01P2S1,2,43674.4,279.34,0.0619
,,P,P2,01P2S1,7: 40-01P2S1,3,41826.9,149.72,0.0306
,,P,P2,01P2S1,7: 40-01P2S1,4,40637.9,28.36,0.0038
,,P,P2,01P2S1,7: 40-01P2S1,5,33597.7,36.56,0.0066
,,P,P2,01P2S1,7: 40-01P2S1,6,28841.7,534.52,0.1679
,,P,P2,01P2S1,7: 40-01P2S1,7,24726.6,72.63,0.016
,,P,P2,01P2S1,7: 40-01P2S1,8,22273.4,177.07,0.0462
,,P,P2,01P2S1,7: 40-01P2S1,9,18079.1,2226.36,0.6528
,,P,P4,01P4S4,9: 52-01P4S4,1,46465.1,29.48,0.0035
,,P,P4,01P4S4,9: 52-01P4S4,2,43395.3,117.85,0.0129
,,P,P4,01P4S4,9: 52-01P4S4,3,41788.5,132.56,0.0143
,,P,P4,01P4S4,9: 52-01P4S4,4,28366.9,998.57,0.2795
,,P,P4,01P4S4,9: 52-01P4S4,5,24410.1,99.62,0.0149
,,P,P4,01P4S4,9: 52-01P4S4,6,21798.6,122.91,0.0184
,,P,P4,01P4S4,9: 52-01P4S4,7,17525.2,2889.85,0.4495
,,P,P4,01P4S4,9: 52-01P4S4,8,16179.9,1418.6,0.207
